num,lat,lon,address,zip_code,building_name,occupancy,code,stories,yrblt,sqft,hazus,level,bldvalue,adjvalue,multiplier,contents,combined,day,night,assessor,Type,Update
160,34.02504,-118.2514,1201 E WASHINGTON BLVD,90021,,Warehouse,COM2,2,1951,15246,C2L,LC,862619,2212186,1,2212186,4424371,15,0,CX,,
161,34.02504,-118.2514,1201 E WASHINGTON BLVD,90021,,Commercial,COM2,1,1935,17680,C2L,PC,1000334,2565358,1,2565358,5130715,18,0,CX,,
162,34.02504,-118.2514,1201 E WASHINGTON BLVD,90021,,Commercial,COM2,2,1936,39679,C2L,PC,2245038,5757399,1,5757399,11514799,40,0,CX,,
163,34.05159,-118.26595,1203 W 7TH ST,90017,Commodore Apartments,Residential,RES3F,12,1922,82420,C3H,PC,9205490,12984113,0.5,6492057,19476170,99,256,BX,,
164,34.03542,-118.25648,1206 MAPLE AVE,90015,,Office,COM4,10,1929,173631,C3H,PC,17182524,44064582,1,44064582,8812916469,5,0,BX,,
165,34.12097,-118.19644,1207 N AVE 56,90042,Pumping Plant,Lifeline,IND2,3,,34125,C2L,LC,2682566,6879441,1.5,10319162,1719860317,1,10,C6,,
166,34.04881,-118.29161,1207 S VERMONT AVE,90006,,Nursing home,RES6,2,1901,2688,C2L,PC,281219,396652,0.5,198326,594978,5,8,,,
167,34.04117,-118.25442,121 E 9TH ST,90014,,Office,COM4,12,1926,274480,C2H,PC,24211881,62091368,1,6209136812,4182737109,8,0,CX,,
168,34.03509,-118.25675,1212 MAPLE AVE,90015,,Industrial,IND2,12,1927,149688,C3H,PC,11766974,30176404,1.5,45264606,7544101074,8,45,BX,,
169,34.04143,-118.26558,1212 S FLOWER ST,90015,,Office,COM4,5,1967,66647,C3M,LC,6595387,16913870,1,16913870,3382774126,7,0,BX,,
170,34.14344,-118.39668,12142 VENTURA BLVD,91604,,Commercial,COM1,1,1964,7200,C3L,LC,570456,1462934,1,1462934,2925869,72,0,BXA,,
171,34.09292,-118.32337,1215 LODI PL,90038,,Nursing home,RES6,3,1926,34284,C2L,PC,3586792,5059081,0.5,2529540,7588621,69,103,CX,,
172,34.03832,-118.26153,1217 S HILL ST,90015,,Parking structure,COM1,2,1964,36540,C3L,LC,1270861,3259124,0.5,1629562,4888685,7,0,BXA,,
173,34.03316,-118.25369,1219 S SAN PEDRO ST,90015,,Parking structure,COM1,1,1954,7800,C3L,LC,271284,695708,0.5,347854,1043562,2,0,BXA,,
174,34.04344,-118.2506,122 E 7TH ST,90014,,Industrial,IND2,13,1926,116896,C2H,PC,9189195,23565689,1.5,35348534,5891422458,4,35,CX,,
175,34.02614,-118.26883,122 W 25TH ST,90007,,Industrial,IND2,1,1964,14905,C3L,LC,1100287,2821686,1.5,4232529,7054216,75,4,BXA,,
176,33.92268,-118.30894,12226 S WESTERN AVE,90047,Henry Clay,School,EDU1,1,,1350,C3L,LC,121797,312348,1,312348,624697,27,0,RC FRAME WITH SHEAR WALLS,,
177,34.04024,-118.26491,1223 S HOPE ST,90015,,Warehouse,COM2,2,1938,15000,C2L,PC,848700,2176491,1,2176491,4352982,15,0,C5B,,
178,34.05543,-118.39911,1224 BEVERWIL DR,90035,The Tower Beverly Hills,Hotel,RES4,11,1964,89203,C3H,LC,8337804,11760265,0.5,5880132,17640397,54,223,BXA,,
179,33.996,-118.25375,1225 E 52ND ST,90011,Hooper Avenue,School,EDU1,2,,19270,C3L,LC,1738539,4458484,1,4458484,8916969,385,0,RC FRAME WITH SHEAR WALLS,,
180,34.03359,-118.25493,1228 S SAN JULIAN ST,90015,,Industrial,IND2,4,1923,49764,C2M,PC,3911948,10032191,1.5,15048286,2508047724,9,15,C5B,,
181,34.15762,-118.40145,12326 RIVERSIDE DR,91607,,School,EDU1,2,1964,13695,C3L,LC,1235563,3168601,1,3168601,6337202,274,0,BX,,
182,34.02868,-118.26724,124 W 22ND ST,90007,,Residential,RES3D,4,1914,11538,C2M,PC,1300679,1834575,0.5,917287,2751862,14,36,C5,,
183,34.02725,-118.21955,1241 S SOTO ST,90023,Plaza Del Sol,Commercial,COM1,2,1966,36964,C3L,LC,2553843,6549330,1,6549330,1309866037,0,0,BX,,
184,34.04032,-118.23364,1248 PALMETTO ST,90013,,Industrial,IND2,1,1923,7479,C2L,PC,552100,1415860,1.5,2123790,3539650,37,2,C5A,,
185,34.04032,-118.23364,1248 PALMETTO ST,90013,,Industrial,IND2,2,1970,20507,C2L,LC,1513827,3882209,1.5,5823313,9705522,103,6,C5A,,
186,34.04032,-118.23364,1248 PALMETTO ST,90013,,Industrial,IND2,1,1970,102998,C2L,LC,7603312,19498695,1.5,29248042,4874673651,5,31,C5B,,
187,34.07199,-118.29168,125 S VERMONT AVE,90004,USCB INC,Parking structure,COM1,1,1926,8856,C3L,PC,308012,789896,0.5,394948,1184844,2,0,B7B,,
188,34.07199,-118.29168,125 S VERMONT AVE,90004,,Office,COM4,2,1925,1800,C2L,PC,184842,474027,1,474027,948055,7,0,C6A,,
189,34.06425,-118.23226,1250 N MAIN ST,90012,,Warehouse,COM2,3,1954,1867,C2L,LC,105635,270901,1,270901,541801,2,0,C5,,
190,34.06425,-118.23226,1250 N MAIN ST,90012,,Warehouse,COM2,1,1946,17172,C2L,LC,971592,2491647,1,2491647,4983294,17,0,C5A,,
191,34.06425,-118.23226,1250 N MAIN ST,90012,,Warehouse,COM2,2,1946,23335,C2L,LC,1320294,3385895,1,3385895,6771789,23,0,C5A,,
192,34.06425,-118.23226,1250 N MAIN ST,90012,,Warehouse,COM2,1,1924,46359,C3L,PC,2622992,6726664,1,6726664,13453327,46,0,CI,,
193,33.98731,-118.42225,12500 BRADDOCK DR,90066,Marina Del Rey MS,School,EDU1,1,,1500,C2L,LC,135330,347054,1,347054,694108,30,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
194,33.98731,-118.42225,12500 BRADDOCK DR,90066,Marina Del Rey MS,School,EDU1,1,,4500,C2L,LC,405990,1041161,1,1041161,2082323,90,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
195,33.98731,-118.42225,12500 BRADDOCK DR,90066,Marina Del Rey MS,School,EDU1,1,,21300,C3L,LC,1921686,4928164,1,4928164,9856327,426,0,RC FRAME WITH SHEAR WALLS,,
196,33.98731,-118.42225,12500 BRADDOCK DR,90066,Marina Del Rey MS,School,EDU1,1,,23800,C2L,LC,2147236,5506587,1,5506587,1101317347,6,0,,,
197,34.05542,-118.26537,1254 W 6TH ST,90017,,Residential,RES3F,12,1925,93000,C3H,PC,10387170,14650844,0.5,7325422,2197626511,2,288,B65,,
198,34.27243,-118.40607,12540 PIERCE AVE,91331,"Maclay, Chas",School,EDU1,1,,26000,C2L,LC,2345720,6015599,1,6015599,1203119852,0,0,RC TILT-UP,,
199,34.27243,-118.40607,12540 PIERCE AVE,91331,"Maclay, Chas",School,EDU1,1,,34000,C2L,LC,3067480,7866552,1,7866552,1573310568,0,0,RC TILT-UP,,
200,34.09458,-118.29181,1255 N VERMONT AVE,90029,,Utilities,GOV1,3,,75000,C2L,LC,7422000,19033719,1,19033719,3806743830,0,0,,,
201,34.06493,-118.23049,126 E BLOOM ST,90012,Ann Street,School,EDU1,1,,13953,C3L,LC,1258840,3228294,1,3228294,6456589,279,0,RC FRAME WITH SHEAR WALLS,,
202,34.07017,-118.23446,1263 BISHOPS RD,90012,,Nursing home,RES6,2,1927,11561,C2L,PC,1209512,1705986,0.5,852993,2558979,23,35,CX,,
203,33.99114,-118.43239,12814 MAXELLA AVE,90066,Short Ave,School,EDU1,2,,29040,C3L,LC,2619989,6718961,1,6718961,1343792358,1,0,RC FRAME WITH SHEAR WALLS,,
204,34.15762,-118.41292,12840 RIVERSIDE DR,91607,,Professional building,COM7,6,1965,36612,C3M,LC,4752970,12188991,1.5,18283487,3047247818,3,73,BX,,
205,33.99428,-118.27329,129 E 53RD ST,90011,Main Street,School,EDU1,2,,21000,C3L,LC,1894620,4858753,1,4858753,9717506,420,0,RC FRAME WITH SHEAR WALLS,,
206,34.03916,-118.23601,1300 FACTORY PL,90013,,Warehouse,COM2,3,1926,40200,C3L,PC,2274516,5832996,1,5832996,11665993,40,0,BX,,
207,34.09619,-118.29175,1300 N VERMONT AVE,90027,Hollywood Presbyterian Medical Center,Hospital,COM6,10,1962,79838,C3H,LC,10027653,25715916,1.5,38573873,6428978939,9,160,BX,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
208,34.09619,-118.29175,1300 N VERMONT AVE,90027,Hollywood Presbyterian Medical Center,Hospital,COM6,4,1924,127826,C3M,PC,16054946,41172908,1.5,6175936210,2932270639,256,6,BX,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
209,34.067,-118.25528,1300 W TEMPLE ST,90026,,Commercial,COM1,2,1924,6420,C2L,PC,508657,1304450,1,1304450,2608900,64,0,CX,,
210,33.99886,-118.44284,13000 VENICE BLVD,90066,Venice,School,EDU1,2,,19780,C3L,LC,1784552,4576483,1,4576483,9152965,396,0,RC FRAME WITH SHEAR WALLS,,
211,33.99886,-118.44284,13000 VENICE BLVD,90066,Venice,School,EDU1,2,,27500,C3L,LC,2481050,6362653,1,6362653,1272530555,0,0,RC FRAME WITH SHEAR WALLS,,
212,34.03644,-118.24066,1312 E 7TH ST,90021,,Warehouse,COM2,2,1917,94800,C3L,PC,5363784,13755424,1,13755424,27510848,95,0,BX,,
213,34.03644,-118.24066,1312 E 7TH ST,90021,,Warehouse,COM2,2,1917,99200,C3L,PC,5612736,14393861,1,14393861,28787723,99,0,BX,,
214,34.03644,-118.24066,1312 E 7TH ST,90021,,Warehouse,COM2,2,1917,120200,C3L,PC,6800916,17440949,1,17440949,3488189812,0,0,BX,,
215,34.05496,-118.267,1317 SHATTO ST,90017,,Parking structure,COM1,5,1971,210266,C3M,LC,7313051,18754321,0.5,9377160,28131481,42,0,BX,,
216,34.00924,-118.25155,1319 E 41ST ST,90011,Jefferson Middle,School,EDU1,1,,2310,C3L,LC,208408,534463,1,534463,1068926,46,0,RC FRAME WITH SHEAR WALLS,,
217,34.00924,-118.25155,1319 E 41ST ST,90011,Thomas Jefferson,School,EDU1,1,,14500,C2L,LC,1308190,3354853,1,3354853,6709707,290,0,RC TILT^UP,,
218,34.00924,-118.25155,1319 E 41ST ST,90011,Jefferson,School,EDU1,1,,15332,C3L,LC,1383253,3547352,1,3547352,7094705,307,0,REINFORCED CONCRETE (RC) MRF,,
219,34.00924,-118.25155,1319 E 41ST ST,90011,Jefferson Middle,School,EDU1,1,,113900,C2L,LC,10276058,26352951,1,26352951,5270590122,78,0,,,
220,34.0344,-118.2574,1319 MAPLE AVE,90015,,Commercial,COM1,1,1927,7200,C2L,PC,570456,1462934,1,1462934,2925869,72,0,C5,,
221,34.04687,-118.28294,1319 S ALVARADO ST,90006,,Industrial,COM1,2,1949,18900,C2L,LC,1338876,3433548,1,3433548,6867095,189,0,C75A,,
222,34.04687,-118.28294,1319 S ALVARADO ST,90006,,Industrial,COM1,2,1961,29150,C2L,LC,2013974,5164835,1,5164835,1032967029,2,0,C7A,,
223,34.04687,-118.28294,1319 S ALVARADO ST,90006,,Industrial,COM1,2,1927,29455,C2L,PC,2035046,5218875,1,5218875,1043775129,5,0,C8A,,
224,34.03803,-118.26425,1320 S MARGO ST,90015,THE FEIT CO.,Warehouse,COM2,4,1912,24000,C2M,PC,1357920,3482386,1,3482386,6964772,24,0,C5A,,
225,34.04028,-118.23145,1325 PALMETTO ST,90013,,Industrial,IND2,2,1908,22320,C3L,PC,1647662,4225430,1.5,6338145,1056357611,2,7,BX,,
226,34.05548,-118.26272,1330 W 5TH ST,90017,,Parking structure,COM1,2,1965,59492,C3L,LC,2069132,5306288,0.5,2653144,7959433,12,0,BX,,
227,34.04311,-118.27351,1330 W PICO BLVD,90015,,Industrial,IND2,2,1967,129197,C3L,LC,9537323,24458464,1.5,36687695,6114615964,6,39,BX,,
228,34.03863,-118.26621,1332 S HOPE ST,90015,,Residential,RES3F,6,1929,48000,C3M,PC,5225280,7370127,0.5,3685063,11055190,58,149,concrete,,
229,34.06298,-118.42644,1333 S BEVERLY GLEN BLVD,90024,,Residential,RES3F,9,1962,132000,C3H,LC,14743080,20794746,0.5,10397373,3119211915,8,409,BX,,
230,34.06087,-118.20695,1334 BIGGY ST,90033,USC Norris Jr Cancer Hospital,Hospital,EDU2,7,,150000,C3M,LC,17202000,44114529,1.5,6617179411,286323300,0,0,,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
231,34.02938,-118.24594,1334 S CENTRAL AVE,90021,,Office,IND3,1,1955,3851,C2L,LC,284281,729038,1.5,1093557,1822595,10,1,C5A,,
232,34.02938,-118.24594,1334 S CENTRAL AVE,90021,,Industrial,IND3,1,1917,19282,C2L,PC,1423397,3650302,1.5,5475453,9125756,48,6,C5A,,
233,34.02938,-118.24594,1334 S CENTRAL AVE,90021,,Industrial,IND3,2,1928,91348,C2L,PC,6743309,17293217,1.5,25939825,4323304222,8,27,CX,,
234,34.03824,-118.23412,1340 E 6TH ST,90021,,Warehouse,COM2,6,1924,244860,C3M,PC,13854179,35529042,1,35529042,7105808324,5,0,BX,,
235,34.03624,-118.24048,1340 E 7TH ST,90021,,Warehouse,COM2,7,1923,172000,C3M,PC,9731760,24957099,1,24957099,4991419717,2,0,BX,,
236,34.03624,-118.24048,1340 E 7TH ST,90021,,Warehouse,COM2,4,1917,342000,C3M,PC,19350360,49623998,1,49623998,9924799634,2,0,BX,,
237,34.03624,-118.24048,1340 E 7TH ST,90021,,Warehouse,COM2,6,1918,360000,C3M,PC,20368800,52235788,1,5223578810,4471575360,0,0,BX,,
238,34.03624,-118.24048,1340 E 7TH ST,90021,,Warehouse,COM2,6,1920,378000,C3M,PC,21387240,54847577,1,5484757710,9695154378,0,0,BX,,
239,34.03932,-118.23131,1345 WILLOW ST,90013,,Industrial,IND2,2,1923,5000,C3L,PC,369100,946557,1.5,1419835,2366392,25,2,B8A,,
240,34.03932,-118.23131,1345 WILLOW ST,90013,,Industrial,IND2,2,1965,15840,C3L,LC,1169309,2998692,1.5,4498039,7496731,79,5,BX,,
241,34.03932,-118.23131,1345 WILLOW ST,90013,,Industrial,IND2,1,1923,21352,C2L,PC,1576205,4042177,1.5,6063265,1010544210,7,6,CX,,
242,34.03932,-118.23131,1345 WILLOW ST,90013,,Industrial,IND2,3,1957,23779,C2L,LC,1869267,4793736,1.5,7190604,1198433911,9,7,CX,,
243,34.21985,-118.43026,13652 CANTARA ST,91402,Kaiser Foundation Hospital Panorama City,Hospital,COM6,5,,100000,C3M,LC,12560000,32210120,1.5,48315180,8052530050,0,200,,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
244,34.15756,-118.43218,13730 RIVERSIDE DR,91423,,Commercial,COM1,1,1964,6000,C2L,LC,475380,1219112,1,1219112,2438224,60,0,C7A,,
245,34.15756,-118.43218,13730 RIVERSIDE DR,91423,Linens 'N Things,Commercial,COM1,2,1966,30201,C2L,LC,2086587,5351053,1,5351053107,2105,302,0,CXA,,
246,34.09623,-118.30704,1377 N SERRANO AVE,90027,Deluxe Laboratory Inc.,Industrial,COM8,2,1929,13556,C3L,PC,1857443,4763413,1,4763413,9526826,81,0,BX,,
247,34.09623,-118.30704,1377 N SERRANO AVE,90027,Deluxe Laboratory Inc.,Industrial,COM8,1,1928,27559,C2L,PC,3776134,9683896,1,9683896193,67792,165,0,CXA,,
248,34.15763,-118.4366,13918 RIVERSIDE DR,91423,,Shopping Mall,COM1,2,1961,25300,C3L,LC,1747977,4482687,1,4482687,8965374,253,0,BX,,
249,34.05289,-118.24618,140 S BROADWAY,90012,,Parking structure,COM1,5,1972,174908,C3M,LC,6083300,15600623,0.5,7800312234,935,35,0,BX,,
250,34.05289,-118.24618,140 S BROADWAY,90012,,Industrial,IND2,2,1972,59601,C3L,LC,4399746,11283148,1.5,1692472228,207870,298,18,BX,,
251,34.0377,-118.2668,1401 S HOPE ST,90015,,Residential,RES3F,9,1927,82206,C3H,PC,9181588,12950401,0.5,6475200194,25601,99,255,BX,,
252,34.04003,-118.28657,1401 W WASHINGTON BLVD,90007,Wilshire Korean Presbyterian Church,Church,REL1,1,1928,6295,C2L,PC,718134,1012909,1,1012909,2025819,409,0,CX,,
253,34.0382,-118.26648,1414 S HOPE ST,90015,California Hospital Medical Center,Hospital,COM6,1,1967,4385,C3L,LC,634071,1626075,1.5,2439113,4065188,22,9,BX,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
254,34.0382,-118.26648,1414 S HOPE ST,90015,California Hospital Medical Center,Hospital,COM6,5,1963,78177,C3M,LC,9819031,25180906,1.5,3777135862,952264,391,156,BXB,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
255,34.0382,-118.26648,1414 S HOPE ST,90015,California Hospital Medical Center,Hospital,COM6,7,1971,80268,C3M,LC,10081661,25854419,1.5,3878162964,636048,401,161,concrete,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
256,34.04499,-118.28236,1415 ALVARADO TERRACE,90006,,Residential,RES3E,5,1928,34292,C3M,PC,3865737,5452526,0.5,2726263,8178788,41,106,,,
257,33.88201,-118.30023,1415 W GARDENA BLVD,90247,Robert Peary,School,EDU1,2,,11430,C3L,LC,1031215,2644550,1,2644550,5289100,229,0,REINFORCED CONCRETE (RC) MRF,,
258,34.05251,-118.22052,1417 E CESAR E CHAVEZ AVE,90033,,School,REL1,2,1950,10188,C3L,LC,1162247,1639320,1,1639320,3278641,662,0,BXA,,
259,33.97214,-118.27239,142 W 75TH ST,90003,Seventh Fifth S,School,EDU1,2,,22044,C3L,LC,1988810,5100302,1,5100302102,605,441,0,RC FRAME WITH SHEAR WALLS,,
260,34.03666,-118.26572,1423 S GRAND AVE,90015,,Office,COM4,8,1924,45286,C3H,PC,4481503,11492813,1,1149281322,985627,181,0,BX,,
261,34.0969,-118.36595,1424 N CRESCENT HEIGHTS BLVD,90046,,Residential,RES3F,8,1930,75140,C3H,PC,6372623,8988426,0.5,4494213134,82639,90,233,B9B,,
262,34.03279,-118.25864,1428 MAPLE AVE,90015,Georgiano Inc.,Warehouse,COM2,2,1937,6450,C2L,PC,364941,935891,1,935891,1871782,6,0,C5,,
263,34.03279,-118.25864,1428 MAPLE AVE,90015,,Warehouse,COM2,2,1925,8700,C2L,PC,492246,1262365,1,1262365,2524730,9,0,C5,,
264,34.09777,-118.29613,1431 N EDGEMONT ST,90027,,Parking structure,COM1,2,1960,49482,C3L,LC,1720984,4413463,0.5,2206732,6620195,10,0,BX,,
265,34.09777,-118.29613,1431 N EDGEMONT ST,90027,,Office/parking mix,COM7,7,1960,90489,C3M,LC,11747282,30125905,1.5,4518885775,314762,452,181,BX,,
266,34.03387,-118.26082,1434 S LOS ANGELES ST,90015,,Industrial,IND1,5,1925,36250,C2M,PC,2849613,7307831,1.5,1096174718,269578,109,11,C55B,,
267,34.09716,-118.32951,1439 N CAHUENGA BLVD,90028,,Parking structure,COM1,4,1968,110080,C3M,LC,3828582,9818400,0.5,4909200147,27599,22,0,BX,,
268,34.09604,-118.32221,1440 GOWER ST,90028,Gower Studio,Movie Studio,COM8,5,1950,57040,C2M,LC,7815621,20043160,1,2004316040,86319,342,0,C7C,,
269,34.0674,-118.23145,1440 N SPRING ST,90012,,Industrial,COM2,1,1952,7990,C3L,LC,452074,1159344,1,1159344,2318689,8,0,BXA,,
270,34.0674,-118.23145,1440 N SPRING ST,90012,,Industrial,COM2,1,1966,28241,C2L,LC,1597876,4097752,1,4097752,8195505,28,0,CXA,,
271,34.04824,-118.27209,1441 W OLYMPIC BLVD,90015,Loyola Law School,School,EDU2,2,1964,57115,C3L,LC,6549948,16797342,1.5,2519601341,9933551142,0,0,BXB,,
272,34.02551,-118.29869,1443 W JEFFERSON BLVD,90007,,Commercial,COM1,1,1948,2920,C2L,LC,244083,625950,1,625950,1251901,29,0,C5A,,
273,34.03281,-118.29277,1445 W ADAMS BLVD,90007,First Ame Zion Church,Church,REL1,1,1928,8000,C2L,PC,836960,1180511,1,1180511,2361022,520,0,shear wall,,
274,34.06631,-118.23089,1450 NAUD ST,90012,,Industrial,IND1,1,1957,7566,C2L,LC,558522,1432330,1.5,2148495,3580825,23,2,C55A,,
275,34.18866,-118.45013,14540 HAMLIN ST,91411,Jesus D. Perez Law Offices,Office,COM4,2,1954,8598,C3L,LC,882929,2264270,1,2264270,4528541,34,0,BX,,
276,34.21794,-118.45051,14545 LANARK ST,91402,,Office,COM4,2,1967,50592,C3L,LC,5195292,13323328,1,1332332826,646655,202,0,BX,,
277,34.04225,-118.22515,1460 E 4TH ST,90033,,Industrial,IND1,2,1946,14702,C2L,LC,1085302,2783256,1.5,4174884,6958140,44,4,C6,,
278,34.31213,-118.45106,14600 TYLER ST,91342,Olive Vista,School,EDU1,1,,21734,C2L,LC,1960841,5028578,1,5028578100,57156,435,0,PC1 w/ diaphragms stiff relative to the walls,,
279,34.31213,-118.45106,14600 TYLER ST,91342,Olive Vista,School,EDU1,1,,24000,C2L,LC,2165280,5552861,1,5552861111,5721,480,0,PC1 w/ diaphragms stiff relative to the walls,,
280,34.15184,-118.45417,14724 VENTURA BLVD,91403,,Parking structure,COM1,2,1966,173230,C3L,LC,6024939,15450957,0.5,7725479231,76436,35,0,BXA,,
281,34.15184,-118.45417,14724 VENTURA BLVD,91403,,Office,COM4,12,1967,88308,C3H,LC,7789649,19976554,1,1997655439,953108,353,0,BXA,,
282,34.20114,-118.45687,14800 SHERMAN WAY,91405,,Church,REL1,2,1960,1280,C3L,LC,146022,205961,1,205961,411922,83,0,BXA,,
283,34.20114,-118.45687,14800 SHERMAN WAY,91405,,Children day care,REL1,1,1960,15658,C2L,LC,1786265,2519482,1,2519482,5038963101,8,0,CX,,
284,34.20114,-118.45687,14800 SHERMAN WAY,91405,Church On The Way,School,REL1,1,1964,46218,C2L,LC,5272549,7436799,1,7436799148,735983004,0,0,CX,,
285,34.20126,-118.45547,14801 SHERMAN WAY,91405,,Residential,RES3F,12,1973,135047,C3H,LC,15083399,21274758,0.5,1063737931,912137,162,419,BX,,
286,34.07215,-118.34403,149 S LA BREA AVE,90036,,Commercial,COM1,1,1928,2400,C2L,PC,200616,514480,1,514480,1028959,24,0,C55A,,
287,34.04255,-118.22411,1498 E 4TH ST,90033,,Industrial,IND1,2,1947,10539,C2L,LC,777989,1995153,1.5,2992729,4987882,32,3,CX,,
288,34.04255,-118.22411,1498 E 4TH ST,90033,,Industrial,IND1,1,1924,21136,C2L,PC,1560260,4001286,1.5,6001928,10003214,63,6,CX,,
289,34.06393,-118.26719,150 S BURLINGTON AVE,90057,Union Avenue,School,EDU1,3,,24190,C3L,LC,2182422,5596821,1,5596821,11193641,484,0,RC FRAME WITH SHEAR WALLS,,
290,34.05308,-118.22095,1500 BRIDGE ST,90033,,School,EDU1,2,1950,8743,C3L,LC,788793,2022861,1,2022861,4045722,175,0,BXA,,
291,34.03359,-118.26105,1500 S LOS ANGELES ST,90015,,Industrial,IND2,4,1924,39445,C2M,PC,3100771,7951928,1.5,1192789319,879821,197,12,C5B,,
292,34.08848,-118.27529,1511 MICHELTORENA [ST],90026,Micheltorena Elementary,School,EDU1,1,,20000,C2L,LC,1804400,4627384,1,4627384,9254768,400,0,,,
293,34.09829,-118.35284,1503 N GARDNER ST,90046,,Commercial,COM1,2,1919,15159,C3L,PC,1073864,2753923,1,2753923,5507846,152,0,BX,,
294,34.02717,-118.23215,1504 S MATEO ST,90021,DWP,Utilities,GOV1,1,1926,20000,C2L,PC,1979200,5075658,1,5075658,10151317,80,0,,,
295,34.09839,-118.29614,1505 N EDGEMONT ST,90027,Kasier Permanente Los Angeles Medical Center,Hospital,COM6,6,1962,68975,C3M,LC,8663260,22216930,1.5,3332539555,542326,345,138,BXA,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
296,34.03403,-118.2622,1506 S MAIN ST,90015,,Industrial,IND2,1,1936,4000,C2L,PC,295280,757246,1.5,1135868,1893114,20,1,C5B,,
297,34.06792,-118.2306,1510 N SPRING ST,90012,McKenna Boiler Works Inc.,Industrial,IND2,1,1951,6854,C2L,LC,505962,1297540,1.5,1946310,3243851,34,2,C5B,,
298,34.02405,-118.24324,1515 COMPTON AVE,90021,,Industrial,IND2,2,1923,8288,C3L,PC,611820,1569013,1.5,2353519,3922532,41,2,BXC,,
299,34.0503,-118.27195,1520 JAMES M WOOD BLVD,90015,Come Mission,Office,COM4,3,1965,18000,C3L,LC,1848420,4740273,1,4740273,9480546,72,0,BXA,,
300,34.09836,-118.33873,1521 N HIGHLAND AVE,90028,Hollywood,School,EDU1,1,,42000,C3L,LC,3789240,9717506,1,9717506,19435012,840,0,RC FRAME WITH SHEAR WALLS,,
301,34.09836,-118.33873,1521 N HIGHLAND AVE,90028,Hollywood Senior High,School,EDU1,2,,61830,C2L,LC,5578303,14305557,1,1430555728,6111141237,0,0,RC TILT^UP,,
302,34.15376,-118.46582,15233 VENTURA BLVD,91403,,Office,COM4,1,1964,19824,C3L,LC,2035727,5220621,1,5220621,10441242,79,0,BXB,,
303,34.05663,-118.26829,1530 W 6TH ST,90017,,Commercial,COM1,1,1933,17920,C2L,PC,1281997,3287681,1,3287681,6575362,179,0,C6,,
304,34.24273,-118.46599,15330 PLUMMER ST,91343,Sepulveda,School,EDU1,1,,14905,C2L,LC,1344729,3448558,1,3448558,6897116,298,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
305,34.24273,-118.46599,15330 PLUMMER ST,91343,Sepulveda,School,EDU1,1,,17761,C3L,LC,1602397,4109348,1,4109348,8218696,355,0,RC FRAME WITH SHEAR WALLS,,
