X,Y,OBJECTID,SITEID,SITENAME,AGENCY,OBSERVATIONTYPE,LATDD,LONGDD,HORIZONTALDATUM,TOTALDEPTH,CASEDDEPTH,COMMENTS
-86.5630689833811,30.4572019543072,850,8127,EAFB HOUSING #16A,NWFWMD,Well,30.45719632,-86.56306432,,740,460,
-86.1092269701024,30.6433245653199,851,8361,RU MONITOR/CEDAR STREET/S672,NWFWMD,Well,30.64331887,-86.10922243,,300,260,
-85.2880922674632,29.8131455659258,852,70,NWFWMD-PORT ST JOE FLORIDAN,NWFWMD,Well,29.81314003,-85.28808799,,407,354,
-85.7214623507309,30.4945163357895,853,5962,ALEX MEYER,NWFWMD,Well,30.49451066,-85.72145792,,220,167,
-85.2222945241632,29.6843747677311,854,11,INDIAN PASS CAMPGRND,NWFWMD,Well,29.68436926,-85.22229027,,550,450,
-84.2104915547813,30.16910279396,855,554,PURDOM #4,NWFWMD,Well,30.16909715,-84.21048757,,106,71,
-85.6906173982702,30.2139772091692,856,697,FANNIN AIRPORT/S675,NWFWMD,Well,30.2139716,-85.69061299,,345,326,
-85.0172692547184,30.288140487361,857,884,ESTIFFANULGA WORK CENTER,NWFWMD,Well,30.28813484,-85.01726503,,292,205,
-84.293804601379,30.3111913193053,858,978,C. DONAHUE DEEP / NITRATE POT. MAP,NWFWMD,Well,30.31118564,-84.29380059,,157,113,
-86.1655244320466,30.3298752514584,859,1074,VAN BUTLER / USGS WALTON #21,NWFWMD,Well,30.32986963,-86.16551989,,466,424,
-85.5841105985153,30.5070953690497,860,3216,USGS-422A NEAR GREENHEAD,NWFWMD,Well,30.50708969,-85.58410621,,150,110,
-86.7598390825907,30.554247705494,861,3642,EAFB METTS TOWER,NWFWMD,Well,30.55424205,-86.75983436,,796,600,
-85.7572905528612,30.5589476107339,862,3680,JOHN WALTON,NWFWMD,Well,30.55894192,-85.75728611,,280,210,
-85.2108275099983,30.8216048937165,863,5151,FRANCIS RETTIG 4-INCH,NWFWMD,Well,30.82159913,-85.21082321,,152,82,
-85.9383739387276,30.8556503780576,864,5271,PROSPERITY TOWER,NWFWMD,Well,30.85564463,-85.93836943,,233,200,
-86.6762056470484,30.953356565618,865,5597,NWFWMD-SAND HILL UPPER FLORIDAN,NWFWMD,Well,30.95335082,-86.67620093,,310,295,
-86.2220502888011,30.3532342100054,866,7751,NWFWMD-SEAGROVE DEEP FLORIDAN,NWFWMD,Well,30.35322858,-86.22204573,,645,539,
-84.8713191257186,29.7553433235845,867,9451,EPWSD SITE 3 APT MW-50D,NWFWMD,Well,29.75533779,-84.87131497,,455,425,
-85.8498979931616,30.2031478693499,868,679,ARGONAUT STREET 02,NWFWMD,Well,30.20314227,-85.84989354,,369,267,
-83.9198364756457,30.5301311018696,869,3413,IFAS #4,NWFWMD,Well,30.53012536,-83.91983256,,256,166,
-84.216845031806,30.656867306755,870,4430,TALL TIMBERS,NWFWMD,Well,30.65686155,-84.21684103,,249,221,
-86.3021503815403,30.9682391489322,871,5656,PAXTON WELCOME CENTER,NWFWMD,Well,30.96823339,-86.30214577,,350,230,
-84.296772022197,30.0959317695045,872,342,USGS-LESTER LEWIS,NWFWMD,Well,30.09592614,-84.29676801,,83,35,
-84.3768118835345,30.1154503599738,873,372,WAKULLA PARKS AND RECREATION,NWFWMD,Well,30.11544473,-84.37680785,,120,35,
-85.5079315023881,30.2433542297543,874,785,BAY CO - HARDERS PARK #2,NWFWMD,Well,30.24334861,-85.50792715,,460,215,
-86.6389438565877,30.4633423789471,875,2822,WRIGHT UPPER FLORIDAN,NWFWMD,Well,30.46333674,-86.63893917,,858,503,
-85.865490525692,30.5806205375633,876,3867,WILLIAMSON / YATES,NWFWMD,Well,30.58061485,-85.86548605,,160,75,
-86.7374698324553,30.6284068360814,877,4262,EAFB 6204 FLD 96 CEG/CEVCE,NWFWMD,Well,30.62840116,-86.73746511,,690,527,
-86.5275393448961,30.6475549366015,878,4368,EAFB DF-WR-27,NWFWMD,Well,30.64754925,-86.52753468,,609,456,
-85.0279200556516,30.8987005495908,879,5408,NWFWMD-2 EGG AMBIENT #3,NWFWMD,Well,30.89869476,-85.02791581,,152,120,
-84.1406134232932,30.3442735575652,880,7499,NWFWMD-NITRATE #6,NWFWMD,Well,30.34426787,-84.14060945,,90,70,
-85.7630428381337,30.4081234086813,881,9941,NW BAY CTY - SITE #3 UFA MONITOR #1,NWFWMD,Well,30.40811776,-85.7630384,,471,230,
-84.89003379272,29.7273778211304,882,29,MCCULLOCH #1,NWFWMD,Well,29.7273723,-84.89002963,,240,168,
-85.2676126966493,30.1163936601159,883,380,EXXON SUPPLY,NWFWMD,Well,30.11638806,-85.26760841,,333,232,
-85.7883648833859,30.1683387323797,884,563,ST THOMAS SQUARE,NWFWMD,Well,30.16833314,-85.78836045,,560,294,
-86.0669143467578,30.3269620356747,885,1062,NWFWMD-PT. WASH. FLORIDAN APT,NWFWMD,Well,30.32695641,-86.06690983,,610,295,
-86.6070678504782,30.4060770266957,886,1894,OKALOOSA SCHOOL BOARD/S673,NWFWMD,Well,30.4060714,-86.60706318,,672,504,
-85.0702403166382,30.450190972033,887,2624,NWFWMD-BLOUNTSTOWN FLORIDAN,NWFWMD,Well,30.45018529,-85.07023607,,303,202,
-86.3093916714154,30.4816404672654,888,2993,EAFB NR CAMP RUCKER,NWFWMD,Well,30.48163481,-86.30938708,,880,201,
-86.5878040019002,30.5061171815223,889,3209,EAFB FLD #4 WELL #2 BLDG#4204,NWFWMD,Well,30.50611153,-86.58779933,,591,442,
-84.5796094338366,30.5986007909331,890,4026,QUINCY #3,NWFWMD,Well,30.59859506,-84.57960532,,701,430,
-84.840519150952,30.6823533516489,891,4566,UNUSED SOUTH OF CHATTAHOOCHEE,NWFWMD,Well,30.68234761,-84.84051496,,214,82,
-85.9519542829288,30.7224266218429,892,4731,PONCE DE LEON #2,NWFWMD,Well,30.72242091,-85.95194978,,230,70,
-85.8659104101558,30.74862046405,893,4822,BILLY MILLER,NWFWMD,Well,30.74861474,-85.86590593,,165,81,
-85.3756300397723,30.7963435136116,894,5062,COTTONDALE #3,NWFWMD,Well,30.79633776,-85.3756257,,280,128,
-85.8107345510557,30.9401120102683,895,5547,ELTON CRUTCHFIELD,NWFWMD,Well,30.94010624,-85.81073008,,163,90,
-85.5198638980108,30.5099995174729,896,5960,NWFWMD-PORTER POND EAST,NWFWMD,Well,30.50999383,-85.51985953,,263,165,
-86.9001360791116,30.6188652806147,897,7208,WALTER PECEVICH,NWFWMD,Well,30.61885962,-86.90013131,,0,0,
-84.2081263458101,30.6602109261862,898,9132,TALL TIMBER RESEARCH,NWFWMD,Well,30.66020517,-84.20812234,,308,206,
-85.0444482589596,31.0255618143051,899,HOUST1,HOUST1,GSA,Well,31.025556,-85.044444,,118,0,
-86.6100647023792,31.0294057639938,900,039Z24002,Jack Bush,GSA,Well,31.0294,-86.61006,,300,0,COVZ-4
-86.2511646007571,31.0060257709761,901,039DD33003,Roy Smith,GSA,Well,31.00602,-86.25116,,285,0,DD-01/DD-3
-86.5293346790397,31.0176057640559,902,039AA26002,Virgil Lewis / Terry Parrish,GSA,Well,31.0176,-86.52933,,380,0,COVAA-1
-86.3213936298923,31.2186168149932,903,COVS-2,C. Wiggins,GSA,Well,31.218611,-86.321389,,272,0,
-86.0241715377507,31.0286167833882,904,061T27001,Fortenberry,GSA,Well,31.028611,-86.024167,,230,0,GENT-9
-85.7541714634496,31.0794498033242,905,GENQ-9,A. Williams,GSA,Well,31.079444,-85.754167,,220,0,
-85.9002845014788,30.9943257797505,906,061X23001,W. Gantt,GSA,Well,30.99432,-85.90028,,260,0,X-4
-85.6120044200028,31.0080557917853,907,061AA19002,Tim Tindell,GSA,Well,31.00805,-85.612,,150,0,GENAA-2
-85.3241983396139,31.0383458081925,908,069S27001,Hasten McCondle,GSA,Well,31.03834,-85.324194,,140,0,HOUSTS-8
-85.4173507978879,31.0351539582511,909,HOUSTR-6,Debbie Pitman,GSA,Well,31.030858,-85.417346,,150,0,
-85.427148369087,31.0397028056056,910,069R26002,B. Thomley,GSA,Well,31.039697,-85.427144,,180,0,HOUSTR-01
-85.2183373157605,31.176394842684,911,069O03001,Mrs Bruner,GSA,Well,31.176389,-85.218333,,115,0,HOUSTO-12
-85.1094342790893,31.0506758175572,912,069U14001,Barton Willoughby,GSA,Well,31.05067,-85.10943,,300,0,HOUSTU-7
-85.1043942759034,31.0046158082063,913,069X14001,L. Hatcher,GSA,Well,31.00461,-85.10439,,140,0,X-2
-85.1508372912272,31.0569498179664,914,HOUSTU-8,Billy Ethridge,GSA,Well,31.056944,-85.150833,,140,0,
-85.2482763188801,31.0572188148581,915,069T16002,Randall McCord,GSA,Well,31.057213,-85.248272,,125,0,HOUSTT-10
-81.5497661385593,30.7205754536208,916,304313081330001,304313081330001,USGS,Well,30.7205696,-81.5497629,,575,575,120FLRDU
-81.551392139441,30.7350058569334,917,304406081330504,304406081330504,USGS,Well,30.735,-81.5513889,,1500,1500,120FLRDL
-84.6660181414096,30.7867795725856,918,304712084395801,304712084395801,USGS,Well,30.7867738,-84.666014,,148,148,120FLRDU
-84.6781152451133,30.801866876266,919,304806084404101,304806084404101,USGS,Well,30.8018611,-84.6781111,,0,0,120FLRDU
-82.3604089791738,30.8288403542413,920,304942082213801,304942082213801,USGS,Well,30.8288345,-82.3604055,,700,700,120FLRDU
-83.2826556464558,30.8310412260524,921,304949083165301,304949083165301,USGS,Well,30.8310354,-83.2826519,,400,342,120FLRDU
-84.8985394121568,30.8971381904328,922,305356084534601,305356084534601,USGS,Well,30.8971324,-84.8985352,,150,150,120FLRDU
-84.9863211445763,31.0743558273592,923,310427084591101,310427084591101,USGS,Well,31.07435,-84.9863169,,125,123,120FLRDU
-82.1512463755356,29.7391536069976,924,A-0962,Balu Forest,SJRWMD,Well,29.739148,-82.151243,,155,130,
-82.0186883410694,29.8521016376489,925,C-0696,Camp Blanding Lowry,SJRWMD,Well,29.852096,-82.018685,,320,280,
-82.0189163401903,29.8188906295412,926,C-0707,Camp Blanding Magnolia,SJRWMD,Well,29.818885,-82.018913,,290,238,
-81.5279811714792,29.1131274763127,927,L-0441,USFS Well,SJRWMD,Well,29.113122,-81.527978,,113,104,
-81.5520861803516,29.1673474884998,928,L-0455,Astor Pk,SJRWMD,Well,29.167342,-81.552083,,150,100,
-82.0154393155655,29.1849914798007,929,M-0028,Sharpes Ferry W,SJRWMD,Well,29.184986,-82.015436,,153,124,
-81.9168032899154,29.2688695028677,930,M-0036,Cedar Ck SR314,SJRWMD,Well,29.268864,-81.9168,,165,85,
-82.1116843492495,29.3389335139932,931,M-0063,Sparr Replacement,SJRWMD,Well,29.338928,-82.111681,,120,61,
-81.7397292317302,29.0842454639647,932,M-0714,Ocala NF off FR09 S,SJRWMD,Well,29.08424,-81.739726,,277,242,
-81.8129242556324,29.158103478902,933,M-0721,Ocala NF off FR5 S,SJRWMD,Well,29.158098,-81.812921,,220,170,
-81.3930251135806,28.559676346899,934,OR0009,Lk Adair,SJRWMD,Well,28.559671,-81.393022,,1281,601,
-81.3555111065887,28.6823993780249,935,S-1017,Charlotte St,SJRWMD,Well,28.682394,-81.355508,,480,380,
-81.3575031479664,29.8333386514676,936,SJ0824,Treaty Pk,SJRWMD,Well,29.833333,-81.3575,,290,235,
-81.2471780839778,28.9384094424796,937,V-1169,Deltona N Wells,SJRWMD,Well,28.938404,-81.247175,,137,98,
-83.0240105785859,30.0249309284376,938,S051328002,Adams Tract UFA,SRWMD,Well,30.02492528,-83.02400694,,170,63,
-82.9283091706731,30.0212000902414,939,S051428004,Daniels UFA,SRWMD,Well,30.02119444,-82.92830556,,50,42,
-82.6991701934309,29.450561083664,940,02313450,Levy Blue Spring Pool,SRWMD,Spring,29.45055556,-82.69916667,,,,
-82.6563923945237,29.2802832649127,941,02313600,Wekiva Spring Pool,SRWMD,Spring,29.28027778,-82.65638889,,,,
-82.7611146852937,30.3330612876303,942,02315503,White Sulphur Springs Pool,SRWMD,Spring,30.33305556,-82.76111111,,,,
-83.0897258946399,30.4383390722965,943,02315648,Alapaha Rise near Fort Union,SRWMD,Spring,30.43833333,-83.08972222,,,,
-83.2444481604675,30.480283526904,944,02319302,Madison Blue Spring Pool,SRWMD,Spring,30.48027778,-83.24444444,,,,
-82.9975036307811,30.0058389751854,945,02320250,Troy Springs Pool,SRWMD,Spring,30.00583333,-82.9975,,,,
-82.591392397591,29.8733389555805,946,02321910,Santa Fe Rise Pool,SRWMD,Spring,29.87333333,-82.59138889,,,,
-82.5933368374379,29.8500056207615,947,02321970,Hornsby Springs Pool,SRWMD,Spring,29.85,-82.59333333,,,,
-82.6494479632974,29.8258389426309,948,02322140,Poe Springs Pool,SRWMD,Spring,29.82583333,-82.64944444,,,,
-82.7619480012748,29.9841723169652,949,02322685,Ichetucknee Head Spring Pool,SRWMD,Spring,29.98416667,-82.76194444,,,,
-82.7586146702739,29.9794500853466,950,02322688,Blue Hole Spring Pool,SRWMD,Spring,29.97944444,-82.75861111,,,,
-82.9355591565861,29.5875055493092,951,02323502,Fanning Springs Pool,SRWMD,Spring,29.5875,-82.93555556,,,,
-82.9805591659158,29.4902833048945,952,02323566,Manatee Springs Pool,SRWMD,Spring,29.49027778,-82.98055556,,,,
-83.0897258946399,30.4383390722965,953,02326518,Aucilla Spring,SRWMD,Spring,30.43833333,-83.08972222,,,,
-83.6716427327782,30.4739501730195,954,N010719001,Jerry Hall,SRWMD,Well,30.47394444,-83.67163889,,229,192,
-83.2484206618359,30.479692967254,955,N011117015,Nestle FSC-1,SRWMD,Well,30.47968722,-83.24841694,,167,130,
-83.0301980986761,30.4833946443792,956,N011316001,Adams Farm UFA,SRWMD,Well,30.48338889,-83.03019444,,167,100,
-82.9080147330625,30.4759201964212,957,N011422007,Pete Deas UFA,SRWMD,Well,30.47591444,-82.90801111,,105,81,
-82.802181923961,30.4999988246013,958,N011510003,Arky Rogers UFA,SRWMD,Well,30.49999306,-82.80217833,,208,188,
-82.7368924648716,30.4993113267217,959,N011608001,Irene Morgan UFA,SRWMD,Well,30.49930556,-82.73688889,,183,123,
-82.703809125292,30.5091168797882,960,N011610001,Bay Creek UFA,SRWMD,Well,30.50911111,-82.70380556,,260,160,
-82.5911146421133,30.4920890998942,961,N011714002,Old Benton UFA,SRWMD,Well,30.49208333,-82.59111111,,320,270,
-83.6990594160977,30.5958668696814,962,N020611002,Ashville Tower UFA,SRWMD,Well,30.59586111,-83.69905556,,137,97,
-83.5146215823752,30.5667293684373,963,N020822002,Lovette Tower UFA,SRWMD,Well,30.56672361,-83.51461778,,81,61,
-83.2875956778023,30.6068332744057,964,N021002001,John Homzak,SRWMD,Well,30.6068275,-83.28759194,,282,160,
-83.2947259569057,30.5366724286146,965,N021035003,Gibson Tower UFA,SRWMD,Well,30.53666667,-83.29472222,,125,105,
-83.1713828718391,30.539950762842,966,N021125001,Santa Deas UFA,SRWMD,Well,30.539945,-83.17137917,,195,100,
-83.041698103756,30.5312002046726,967,N021332004,Alapaha Tower UFA,SRWMD,Well,30.53119444,-83.04169444,,103,63,
-82.9421703054084,30.5334502084566,968,N021432001,Stafford Scaff UFA,SRWMD,Well,30.53344444,-82.94216667,,167,92,
-82.5688299189036,30.5765888501382,969,N021713001,Sandlin Floridan,SRWMD,Well,30.57658306,-82.56882639,,401,306,
-83.7797538814676,30.6452002088953,970,N030524001,Pinckney Hill UFA,SRWMD,Well,30.64519444,-83.77975,,122,82,
-83.6067260517684,30.6367279915703,971,N030727001,Blackwater UFA,SRWMD,Well,30.63672222,-83.60672222,,181,144,
-83.9697261445331,30.3702834797891,972,S010430002,Wacissa Tower UFA,SRWMD,Well,30.37027778,-83.96972222,,240,120,
-83.4438618343602,30.3850434992634,973,S010920002,Hopewell Tower UFA,SRWMD,Well,30.38503778,-83.44385806,,113,75,
-83.2977026234979,30.4138118398665,974,S011011002,Lee School UFA,SRWMD,Well,30.41380611,-83.29769889,,78,58,
-83.2865037272765,30.3497834954859,975,S011035001,Paul Webb UFA,SRWMD,Well,30.34977778,-83.2865,,78,47,
-83.2331759024567,30.3715589127928,976,S011129001,Lee Peanut UFA,SRWMD,Well,30.37155319,-83.23317219,,69,49,
-83.1323092434715,30.3579501625321,977,S011232006,Falmouth UFA,SRWMD,Well,30.35794444,-83.13230556,,80,62,
-82.9338925175202,30.3927835162916,978,S011420001,FL Board Suw Springs UFA,SRWMD,Well,30.39277778,-82.93388889,,58,51,
-82.7833924749465,30.411672414884,979,S011511001,PCS Admin UFA,SRWMD,Well,30.41166667,-82.78338889,,160,107,
-82.7993646970728,30.3568946220421,980,S011534001,Hilward Morgan UFA,SRWMD,Well,30.35688889,-82.79936111,,260,114,
-82.7813241413649,30.3522510113628,981,S011535004,Bullock Tower UFA,SRWMD,Well,30.35224528,-82.78132056,,148,128,
-82.6062165920543,30.3805318533256,982,S011727001,ONF 1A UFA,SRWMD,Well,30.38052611,-82.60621306,,228,192,
-82.3307812324519,30.3810057513503,983,S012029001,ONF 6A UFA,SRWMD,Well,30.381,-82.33077778,,338,319,
-83.9271990189018,30.2714303188013,984,S020433001,Foley Jefferson UFA,SRWMD,Well,30.27142464,-83.92719511,,30,10,
-83.661044111926,30.2634176247865,985,S020731002,Jack Chappell UFA,SRWMD,Well,30.26341194,-83.66104028,,57,37,
-83.4931410072466,30.3469440384856,986,S020802001,BC26F UFA,SRWMD,Well,30.34693833,-83.49313722,,100,80,
-83.5362077970882,30.2892184745124,987,S020828001,Foley 15 Mile UFA,SRWMD,Well,30.28921278,-83.536204,,69,49,
-83.1534700463575,30.2750427626591,988,S021231001,Don Curtis UFA,SRWMD,Well,30.27503706,-83.15346636,,80,40,
-82.9860314172044,30.2703112665093,989,S021335001,Church of God UFA,SRWMD,Well,30.27030556,-82.98602778,,180,168,
-82.9557258488671,30.2816168198299,990,S021430004,SRWMD Office UFA,SRWMD,Well,30.28161111,-82.95572222,,185,86,
-82.8193647009675,30.3194779425954,991,S021516001,Poucher UFA,SRWMD,Well,30.31947222,-82.81936111,,138,135,
-82.6606641048016,30.3058821148306,992,S021624001,Rebecca Nolin UFA,SRWMD,Well,30.30587639,-82.66066056,,167,75,
-82.5857535240239,30.3263946212372,993,S021711003,ONF 2V UFA,SRWMD,Well,30.32638889,-82.58575,,262,160,
-82.526399617873,30.3435437967569,994,S021805001,ONF 3A UFA,SRWMD,Well,30.34353806,-82.52639611,,220,195,
-82.4547812646913,30.2846446152504,995,S021930001,ONF 7A UFA,SRWMD,Well,30.28463889,-82.45477778,,184,178,
-82.3945590262163,30.2764501655084,996,S021934001,ONF 8A UFA,SRWMD,Well,30.27644444,-82.39455556,,238,213,
-83.8763927817859,30.2111167757864,997,S030424003,Cabbage Grove UFA,SRWMD,Well,30.21111111,-83.87638889,,40,10,
-83.6699324418283,30.1959312285514,998,S030730001,Gibson Still UFA,SRWMD,Well,30.19592556,-83.66992861,,142,142,
-83.5277972301544,30.1869917008274,999,S030833001,Foley 7Mile UFA,SRWMD,Well,30.18698603,-83.52779344,,68,48,
-83.277071779776,30.2349115798754,1000,S031012001,Thittus Dees UFA,SRWMD,Well,30.23490589,-83.27706806,,72,30,
-83.2915304419264,30.1739163953787,1001,S031035001,LafCoCom NWCR53 UFA,SRWMD,Well,30.17391072,-83.29152672,,47,17,
-83.2382898193686,30.2487001341495,1002,S031105006,Advent Village UFA,SRWMD,Well,30.24869444,-83.23828611,,75,60,
-83.146041740328,30.176076509571,1003,S031232001,Carey Lee UFA,SRWMD,Well,30.17607083,-83.14603806,,124,100,
-82.9879222448662,30.1877026273966,1004,S031335002,DOT 129 Landfill UFA,SRWMD,Well,30.18769694,-82.98791861,,82,55,
-82.6656424347001,30.259589043624,1005,S031601003,Shirley Jolly UFA,SRWMD,Well,30.25958333,-82.66563889,,120,117,
-82.6686146554271,30.2569501528772,1006,S031601012,Falling Creek UFA,SRWMD,Well,30.25694444,-82.66861111,,361,122,
-82.5935313004568,30.1844223685399,1007,S031734011,Lake City DOF UFA,SRWMD,Well,30.18441667,-82.59352778,,203,183,
-82.3913090228211,30.2128390409352,1008,S031923004,Olustee Floridan,SRWMD,Well,30.21283333,-82.39130556,,253,233,
-83.9690233554448,30.1468414781634,1009,S040407001,Carolyn Phillips UFA,SRWMD,Well,30.14683583,-83.96901944,,12,,
-83.5718516296045,30.0941669280199,1010,S040736005,Perry_DOF_UFA,SRWMD,Well,30.09416128,-83.57184783,,34,24,
-83.2989230024862,30.1400332466624,1011,S041014001,Prine UFA,SRWMD,Well,30.14002758,-83.29891928,,106,84,
-83.1694049361239,30.1514571731332,1012,S041112005,Revis Moore UFA,SRWMD,Well,30.1514515,-83.16940125,,144,43,
-83.0440592075403,30.1081445575351,1013,S041329001,Suwannee Farms UFA,SRWMD,Well,30.10813889,-83.04405556,,247,94,
-82.8885444348196,30.1649898550055,1014,S041402002,Rocky Hill UFA,SRWMD,Well,30.16498417,-82.88854083,,156,116,
-82.6361646427481,30.1751615251513,1015,S041705001,DOT Lake City UFA,SRWMD,Well,30.17515583,-82.63616111,,836,689,
-82.6085035215008,30.1032556788604,1016,S041734002,Rose Creek UFA,SRWMD,Well,30.10325,-82.6085,,133,113,
-82.4965896000866,30.1098229039003,1017,S041827002,Lulu UFA,SRWMD,Well,30.10981722,-82.49658611,,214,174,
-82.383059017228,30.1297834720447,1018,S041923001,USGS At LkButler UFA,SRWMD,Well,30.12977778,-82.38305556,,717,694,
-82.2176139681248,30.1063790211639,1019,S042132001,Raiford DOC UFA,SRWMD,Well,30.10637333,-82.21761056,,314,230,
-82.0499705801403,30.1069995859855,1020,S042236001,Louis Hill Floridan,SRWMD,Well,30.10699389,-82.04996722,,438,418,
-83.7174504790662,30.0409640512465,1021,S050615002,Hampton Springs UFA,SRWMD,Well,30.04095842,-83.71744664,,38,18,
-83.5718901887794,30.0797167545986,1022,S050701001,RDS UFA,SRWMD,Well,30.07971111,-83.57188639,,260,179,
-83.4344575876113,30.0250605564854,1023,S050928004,Foley Buckeye UFA,SRWMD,Well,30.02505492,-83.43445383,,60,40,
-83.3189470561092,30.0728281509463,1024,S051004001,Foley Buckville UFA,SRWMD,Well,30.0728225,-83.31894333,,46,26,
-83.0752555960286,30.0851926008179,1025,S051201007,Royal Floridan,SRWMD,Well,30.08518694,-83.07525194,,40,15,
-83.1379766139212,30.068228734852,1026,S051208001,RL Koon UFA,SRWMD,Well,30.06822308,-83.13797294,,71,63,
-83.1298013404841,30.0643179346029,1027,S051209001,VISA_7_UFA,SRWMD,Well,30.06431228,-83.12979767,,62,44,
-83.0816106865579,30.047135791761,1028,S051214008,VISA_8_UFA,SRWMD,Well,30.04713014,-83.08160703,,52,22,
-83.1584754290761,30.0522460108011,1029,S051218002,Hewitt UFA,SRWMD,Well,30.05224036,-83.15847175,,68,63,
-82.9783925169343,30.0651167693459,1030,S051311001,Valmont Farms,SRWMD,Well,30.06511111,-82.97838889,,136,24,
-83.0576028172111,29.9992584211835,1031,S051331003,Midway Tower UFA,SRWMD,Well,29.99925278,-83.05759917,,44,24,
-82.995149739397,30.0027812042618,1032,S051334013,Troy TYA UFA,SRWMD,Well,30.00277556,-82.99514611,,44,24,
-82.7213988323095,30.0451270523601,1033,S051621002,Kirby Pit UFA,SRWMD,Well,30.04512139,-82.72139528,,35,33,
-82.5565335040831,30.0391520558696,1034,S051819001,David Wood UFA,SRWMD,Well,30.03914639,-82.55653,,120,100,
-82.3916978968467,30.0452001113341,1035,S051922001,Union Tower Floridan,SRWMD,Well,30.04519444,-82.39169444,,233,213,
-82.4140715219794,30.0171614945031,1036,S051933001,USGS Nr Lake Butler UFA,SRWMD,Well,30.01715583,-82.41406806,,254,196,
-83.3444724496062,29.9840857692241,1037,S061005001,Foley Cooks Hammock UFA,SRWMD,Well,29.98408014,-83.34446872,,43,23,
-83.2791090689372,29.9277027580109,1038,S061025003,Cooks Hammock UFA,SRWMD,Well,29.92769714,-83.27910536,,61,41,
-83.2027931277782,29.9645136892295,1039,S061114001,McCray UFA,SRWMD,Well,29.96450806,-83.20278944,,147,109,
-83.0732283688247,29.9272439547225,1040,S061225004,Mallory 4 UFA,SRWMD,Well,29.92723833,-83.07322472,,63,43,
-82.9662375414766,29.9964594738819,1041,S061301007,Little River UFA,SRWMD,Well,29.99645383,-82.96623392,,44,24,
-83.015680572443,29.9256331252458,1042,S061327002,Mallory 9F UFA,SRWMD,Well,29.9256275,-83.01567694,,61,51,
-82.8623866513643,29.9971367569697,1043,S061401003,Beachville Tower UFA,SRWMD,Well,29.99713111,-82.86238306,,48,18,
-82.710003546963,29.984283428276,1044,S061610001,DOT SR47 Chastain UFA,SRWMD,Well,29.98427778,-82.71,,65,45,
-82.7517743877975,29.969986473279,1045,S061618003,Ichetucknee ICA UFA,SRWMD,Well,29.96998083,-82.75177083,,36,16,
-82.7361363320574,29.9388786973601,1046,S061629001,Tin Lizzie UFA,SRWMD,Well,29.93887306,-82.73613278,,75,50,
-82.6080590747863,29.9204500762817,1047,S061734001,Oleno Tower UFA,SRWMD,Well,29.92044444,-82.60805556,,87,,
-82.4248323518847,29.9280181436074,1048,S061932026,Jim Cason UFA,SRWMD,Well,29.9280125,-82.42482889,,120,100,
-82.1716772816993,30.0039159989604,1049,S062102001,USGS Raiford UFA,SRWMD,Well,30.00391033,-82.17167389,,294,247,
-83.1163606008852,29.9061192279752,1050,S071203001,Mallory_3 UFA,SRWMD,Well,29.90611361,-83.11635694,,68,48,
-83.0728508671147,29.8822686738217,1051,S071213003,Mallory_5 UFA,SRWMD,Well,29.88226306,-83.07284722,,57,37,
-83.1219081010197,29.8681817190142,1052,S071216001,Mallory_2 UFA,SRWMD,Well,29.86817611,-83.12190444,,34,14,
-83.105333655183,29.8360150420365,1053,S071234001,Mallory_1F UFA,SRWMD,Well,29.83600944,-83.10533,,61,41,
-83.012987520914,29.8898781173105,1054,S071310002,Mallory_8_UFA,SRWMD,Well,29.8898725,-83.01298389,,48,28,
-83.0221608521706,29.8558447794804,1055,S071321001,Mallory_7 UFA,SRWMD,Well,29.85583917,-83.02215722,,53,38,
-83.0604908624893,29.8385222737419,1056,S071331001,Mallory_6 UFA,SRWMD,Well,29.83851667,-83.06048722,,62,42,
-83.0226244608639,29.8275081025471,1057,S071333002,Mallory_10F UFA,SRWMD,Well,29.8275025,-83.02262083,,60,45,
-82.9224702722375,29.8463889402324,1058,S071428012,LCS-2 UFA,SRWMD,Well,29.84638333,-82.92246667,,71,,
-82.8084307894123,29.8490731140788,1059,S071528001,Loncala 138 UFA,SRWMD,Well,29.8490675,-82.80842722,,130,110,
-82.7422007704913,29.850399976055,1060,S071630002,DOT 47 and 138 UFA,SRWMD,Well,29.85039436,-82.74219722,,30,10,
-82.2848262008745,29.9154723142635,1061,S072002001,Smurfit Stone UFA,SRWMD,Well,29.91546667,-82.28482278,,202,182,
-82.2186325686504,29.8489575705078,1062,S072132001,USGS Graham UFA,SRWMD,Well,29.84895194,-82.21862917,,206,172,
-82.1295867054369,29.9171445397392,1063,S072205001,Bureau Prop Assist UFA,SRWMD,Well,29.91713889,-82.12958333,,246,206,
-82.082140830484,29.8824096728029,1064,S072215001,USGS Starke UFA,SRWMD,Well,29.88240403,-82.08213747,,324,234,
-83.4668076478164,29.7947830818826,1065,S080907003,Salem Tower UFA,SRWMD,Well,29.7947775,-83.46680389,,37,7,
-83.2412034108241,29.748997248278,1066,S081132001,Hines Tower UFA,SRWMD,Well,29.74899167,-83.24119972,,92,82,
-82.9689748637204,29.7821332333036,1067,S081313005,GP8 UFA RockSink 353,SRWMD,Well,29.78212764,-82.96897125,,35,15,
-83.0076546852193,29.7915947349404,1068,S081315001,Mathis Lake UFA,SRWMD,Well,29.79158914,-83.00765106,,88,,
