VolcanoID,V_Name,Country,Region,Subregion,Latitude,Longitude,PEI,H_active,VEI_Holoce,hazard,class,risk
225006,Manzaz Volcanic Field,Algeria,Africa and Red Sea,Africa (northern),23.920000000000000,5.830000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
225007,Haruj,Libya,Africa and Red Sea,Africa (northern),27.250000000000000,17.500000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
225008,Wau-en-Namus,Libya,Africa and Red Sea,Africa (northern),25.050000000000000,17.550000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
225009,"T?h, Tarso",Chad,Africa and Red Sea,Africa (northern),21.329999999999900,16.329999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
225010,"Toussid?, Tarso",Chad,Africa and Red Sea,Africa (northern),21.030000000000000,16.449999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
225020,"Voon, Tarso",Chad,Africa and Red Sea,Africa (northern),20.920000000000000,17.280000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
225021,"Koussi, Emi",Chad,Africa and Red Sea,Africa (northern),19.800000000000000,18.530000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
225030,"Marra, Jebel",Sudan,Africa and Red Sea,Africa (northern),12.949999999999900,24.270000000000000,4,0,4,NULL,U-HR,NULL
225040,Kutum Volcanic Field,Sudan,Africa and Red Sea,Africa (northern),14.570000000000000,25.850000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
225050,Meidob Volcanic Field,Sudan,Africa and Red Sea,Africa (northern),15.320000000000000,26.469999999999900,3,0,4,3,NULL,2
225060,Bayuda Volcanic Field,Sudan,Africa and Red Sea,Africa (northern),18.329999999999900,32.750000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
225070,"Umm Arafieb, Jebel",Sudan,Africa and Red Sea,Africa (northern),18.170000000000000,33.829999999999900,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
230010,Sharat Kovakab,Syria,Middle East and Indian Ocean,Middle East (eastern),36.530000000000000,40.850000000000000,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
230020,Unnamed,Syria,Middle East and Indian Ocean,Middle East (eastern),36.670000000000000,37.000000000000000,6,0,0,NULL,U-HR,NULL
230030,Golan Heights,Syria,Middle East and Indian Ocean,Middle East (eastern),33.100000000000000,35.969999999999900,7,0,No confirmed eruptions,NULL,U-NHHR,NULL
230040,Unnamed,Syria,Middle East and Indian Ocean,Middle East (eastern),33.000000000000000,36.630000000000000,6,0,Unknown VEI,NULL,U-HR,NULL
230050,Es Safa,Syria,Middle East and Indian Ocean,Middle East (eastern),33.250000000000000,37.070000000000000,6,1,0,NULL,U-HHR,NULL
230060,"Druze, Jabal ad",Syria,Middle East and Indian Ocean,Middle East (eastern),32.658000000000000,36.424999999999900,7,0,No confirmed eruptions,NULL,U-NHHR,NULL
231001,"Harrah, Al",Saudi Arabia,Middle East and Indian Ocean,Middle East (eastern),31.079999999999900,38.420000000000000,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
231010,"Rahah, Harrat ar",Saudi Arabia,Middle East and Indian Ocean,Middle East (southern),27.800000000000000,36.170000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
231020,"'Uwayrid, Harrat",Saudi Arabia,Middle East and Indian Ocean,Middle East (southern),27.079999999999900,37.250000000000000,2,0,2,NULL,U-HR,NULL
231040,"Lunayyir, Harrat",Saudi Arabia,Middle East and Indian Ocean,Middle East (southern),25.170000000000000,37.750000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
231050,"Ithnayn, Harrat",Saudi Arabia,Middle East and Indian Ocean,Middle East (southern),26.579999999999900,40.200000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
231060,"Khaybar, Harrat",Saudi Arabia,Middle East and Indian Ocean,Middle East (southern),25.000000000000000,39.920000000000000,4,0,2,NULL,U-HR,NULL
231070,"Rahat, Harrat",Saudi Arabia,Middle East and Indian Ocean,Middle East (southern),23.079999999999900,39.780000000000000,7,0,3,NULL,U-HR,NULL
231071,"Kishb, Harrat",Saudi Arabia,Middle East and Indian Ocean,Middle East (southern),22.800000000000000,41.380000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
231072,"Birk, Harrat al",Saudi Arabia,Middle East and Indian Ocean,Middle East (southern),18.370000000000000,41.630000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
231080,"Yar, Jabal",Saudi Arabia,Middle East and Indian Ocean,Middle East (southern),17.050000000000000,42.829999999999900,6,1,2,NULL,U-HHR,NULL
231090,"Arhab, Harra of",Yemen,Middle East and Indian Ocean,Middle East (southern),15.630000000000000,44.079999999999900,7,0,2,NULL,U-HR,NULL
231100,"Marha, Jabal el-",Yemen,Middle East and Indian Ocean,Middle East (southern),15.244999999999900,44.235999999999900,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
231110,"Haylan, Jabal",Yemen,Middle East and Indian Ocean,Middle East (southern),15.430000000000000,44.780000000000000,6,0,0,NULL,U-HR,NULL
231120,"Dhamar, Harras of",Yemen,Middle East and Indian Ocean,Middle East (southern),14.570000000000000,44.670000000000000,7,1,2,NULL,U-HHR,NULL
231150,Unnamed,Yemen,Middle East and Indian Ocean,Middle East (southern),12.250000000000000,45.000000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
231160,"Saw?d, Harra es-",Yemen,Middle East and Indian Ocean,Middle East (southern),13.580000000000000,46.119999999999900,5,0,3,NULL,U-HR,NULL
231170,"Bal Haf, Harra of",Yemen,Middle East and Indian Ocean,Middle East (southern),14.050000000000000,48.329999999999900,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
231180,Bir Borhut,Yemen,Middle East and Indian Ocean,Middle East (southern),15.550000000000000,50.630000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
232000,Unnamed,Iran-Azerbaijan,Middle East and Indian Ocean,Middle East (eastern),39.250000000000000,45.170000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
232001,Sahand,Iran,Middle East and Indian Ocean,Middle East (eastern),37.750000000000000,46.430000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
232002,Sabalan,Iran,Middle East and Indian Ocean,Middle East (eastern),38.250000000000000,47.920000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
232010,Damavand,Iran,Middle East and Indian Ocean,Middle East (eastern),35.951000000000000,52.109000000000000,5,0,0,NULL,U-HR,NULL
232020,Qal'eh Hasan Ali,Iran,Middle East and Indian Ocean,Middle East (western),29.399999999999900,57.570000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
232030,Bazman,Iran,Middle East and Indian Ocean,Middle East (western),28.070000000000000,60.000000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
232040,Unnamed,Iran,Middle East and Indian Ocean,Middle East (western),28.170000000000000,60.670000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
232050,Taftan,Iran,Middle East and Indian Ocean,Middle East (western),28.600000000000000,61.130000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
232060,Dacht-i-Navar Group,Afghanistan,Middle East and Indian Ocean,Middle East (western),33.950000000000000,67.920000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
232070,Vakak Group,Afghanistan,Middle East and Indian Ocean,Middle East (western),34.250000000000000,67.969999999999900,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
232080,Tor Zawar,Pakistan,Middle East and Indian Ocean,Middle East (western),30.478999999999900,67.492000000000000,1,1,0,NULL,U-HHR,NULL
233001,"Grille, La",Comoros,Middle East and Indian Ocean,Indian Ocean (western),-11.470000000000000,43.329999999999900,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
233005,Mayotte Island,France,Middle East and Indian Ocean,Indian Ocean (western),-12.830000000000000,45.170000000000000,1,0,Unknown VEI,NULL,U-HR,NULL
233010,Karthala,Comoros,Middle East and Indian Ocean,Indian Ocean (western),-11.750000000000000,43.380000000000000,6,1,3,1,NULL,2
233011,Ambre-Bobaomby,Madagascar,Middle East and Indian Ocean,Indian Ocean (western),-12.600000000000000,49.149999999999900,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
233012,Nosy-Be,Madagascar,Middle East and Indian Ocean,Indian Ocean (western),-13.320000000000000,48.479999999999900,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
233013,Ankaizina Field,Madagascar,Middle East and Indian Ocean,Indian Ocean (western),-14.300000000000000,48.670000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
233014,Itasy Volcanic Field,Madagascar,Middle East and Indian Ocean,Indian Ocean (western),-19.000000000000000,46.770000000000000,6,0,Unknown VEI,NULL,U-HR,NULL
233015,Ankaratra Field,Madagascar,Middle East and Indian Ocean,Indian Ocean (western),-19.399999999999900,47.200000000000000,6,0,No confirmed eruptions,NULL,U-NHHR,NULL
233020,"Fournaise, Piton de la",France,Middle East and Indian Ocean,Indian Ocean (western),-21.231000000000000,55.713000000000000,5,1,5,2,NULL,2
234000,Boomerang Seamount,France,Middle East and Indian Ocean,Indian Ocean (southern),-37.720999999999900,77.825000000000000,1,1,0,NULL,U-HHR,NULL
234001,Amsterdam Island,France,Middle East and Indian Ocean,Indian Ocean (southern),-37.829999999999900,77.519999999999900,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
234002,St. Paul,France,Middle East and Indian Ocean,Indian Ocean (southern),-38.719999999999900,77.530000000000000,1,1,2,NULL,U-HHR,NULL
234010,Heard,Australia,Middle East and Indian Ocean,Indian Ocean (southern),-53.106000000000000,73.513000000000000,1,1,2,1,NULL,1
234011,McDonald Islands,Australia,Middle East and Indian Ocean,Indian Ocean (southern),-53.030000000000000,72.599999999999900,1,1,1,1,NULL,1
234020,Kerguelen Islands,France,Middle East and Indian Ocean,Indian Ocean (southern),-49.579999999999900,69.500000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
234030,"Est, Ile de l'",France,Middle East and Indian Ocean,Indian Ocean (southern),-46.430000000000000,52.200000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
234040,"Possession, Ile de la",France,Middle East and Indian Ocean,Indian Ocean (southern),-46.420000000000000,51.750000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
234050,"Cochons, Ile aux",France,Middle East and Indian Ocean,Indian Ocean (southern),-46.100000000000000,50.229999999999900,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
234060,Prince Edward Island,South Africa,Middle East and Indian Ocean,Indian Ocean (southern),-46.630000000000000,37.950000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
234070,Marion Island,South Africa,Middle East and Indian Ocean,Indian Ocean (southern),-46.899999999999900,37.750000000000000,1,1,1,NULL,U-HHR,NULL
235010,Unnamed,India,Middle East and Indian Ocean,Indian Ocean (eastern),11.750000000000000,80.750000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
241010,Kaikohe-Bay of Islands,New Zealand,New Zealand to Fiji,New Zealand,-35.299999999999900,173.900000000000000,4,0,Unknown VEI,NULL,U-HR,NULL
241011,Whangarei,New Zealand,New Zealand to Fiji,New Zealand,-35.750000000000000,174.270000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
241020,Auckland Field,New Zealand,New Zealand to Fiji,New Zealand,-36.899999999999900,174.870000000000000,7,0,Unknown VEI,NULL,U-HR,NULL
241021,Mayor Island,New Zealand,New Zealand to Fiji,New Zealand,-37.280000000000000,176.250000000000000,2,0,5,NULL,U-HR,NULL
241030,Taranaki [Egmont],New Zealand,New Zealand to Fiji,New Zealand,-39.299999999999900,174.069999999999000,2,1,5,NULL,U-HHR,NULL
241040,White Island,New Zealand,New Zealand to Fiji,New Zealand,-37.520000000000000,177.180000000000000,2,1,3,1,NULL,1
241050,Okataina,New Zealand,New Zealand to Fiji,New Zealand,-38.119999999999900,176.500000000000000,3,1,5,1,NULL,1
241060,Reporoa,New Zealand,New Zealand to Fiji,New Zealand,-38.420000000000000,176.330000000000000,3,0,Unknown VEI,NULL,U-HR,NULL
241061,Maroa,New Zealand,New Zealand to Fiji,New Zealand,-38.420000000000000,176.080000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
241070,Taupo,New Zealand,New Zealand to Fiji,New Zealand,-38.820000000000000,176.000000000000000,4,0,6,3,NULL,3
241080,Tongariro,New Zealand,New Zealand to Fiji,New Zealand,-39.130000000000000,175.642000000000000,2,1,5,2,NULL,1
241100,Ruapehu,New Zealand,New Zealand to Fiji,New Zealand,-39.280000000000000,175.569999999999000,2,1,4,2,NULL,1
241101,Clark,New Zealand,New Zealand to Fiji,New Zealand,-36.445999999999900,177.839000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
241102,Tangaroa,New Zealand,New Zealand to Fiji,New Zealand,-36.320999999999900,178.027999999999000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
241110,Rumble V,New Zealand,New Zealand to Fiji,New Zealand,-36.142000000000000,178.196000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
241120,Rumble IV,New Zealand,New Zealand to Fiji,New Zealand,-36.130000000000000,178.050000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
241130,Rumble III,New Zealand,New Zealand to Fiji,New Zealand,-35.744999999999900,178.478000000000000,1,1,0,1,NULL,1
241131,Rumble II West,New Zealand,New Zealand to Fiji,New Zealand,-35.353000000000000,178.526999999999000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
241140,Healy,New Zealand,New Zealand to Fiji,New Zealand,-35.003999999999900,178.973000000000000,1,0,Unknown VEI,NULL,U-HR,NULL
241150,Brothers,New Zealand,New Zealand to Fiji,New Zealand,-34.875000000000000,179.074999999999000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
242001,Volcano W,New Zealand,New Zealand to Fiji,Kermadec Islands,-31.850000000000000,-179.180000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
242005,Havre Seamount,New Zealand,New Zealand to Fiji,Kermadec Islands,-31.109999999999900,179.039999999999000,1,1,Unknown VEI,NULL,U-HHR,NULL
242010,Curtis Island,New Zealand,New Zealand to Fiji,Kermadec Islands,-30.542000000000000,-178.561000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
242021,Macauley Island,New Zealand,New Zealand to Fiji,Kermadec Islands,-30.199999999999900,-178.470000000000000,1,0,6,NULL,U-HR,NULL
242022,Giggenbach,New Zealand,New Zealand to Fiji,Kermadec Islands,-30.036000000000000,-178.711999999999000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
242030,Raoul Island,New Zealand,New Zealand to Fiji,Kermadec Islands,-29.270000000000000,-177.919999999999000,1,1,6,3,NULL,1
242050,Monowai Seamount,New Zealand,New Zealand to Fiji,Tonga Islands,-25.887000000000000,-177.187999999999000,1,1,0,1,NULL,1
243001,Unnamed,Undersea Features,New Zealand to Fiji,Tonga Islands,-24.800000000000000,-177.020000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
243010,Unnamed,Tonga,New Zealand to Fiji,Tonga Islands,-21.379999999999900,-175.650000000000000,2,1,0,NULL,U-HHR,NULL
243011,Unnamed,Tonga,New Zealand to Fiji,Tonga Islands,-21.149999999999900,-175.750000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
243030,Unnamed,Tonga,New Zealand to Fiji,Tonga Islands,-20.850000000000000,-175.530000000000000,2,1,1,NULL,U-HHR,NULL
243040,Hunga Tonga-Hunga Ha'apai,Tonga,New Zealand to Fiji,Tonga Islands,-20.570000000000000,-175.380000000000000,2,1,2,2,NULL,1
243050,Falcon Island,Tonga,New Zealand to Fiji,Tonga Islands,-20.320000000000000,-175.419999999999000,2,1,3,1,NULL,1
243060,Tofua,Tonga,New Zealand to Fiji,Tonga Islands,-19.750000000000000,-175.069999999999000,2,1,2,1,NULL,1
243061,Kao,Tonga,New Zealand to Fiji,Tonga Islands,-19.670000000000000,-175.030000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
243070,Metis Shoal,Tonga,New Zealand to Fiji,Tonga Islands,-19.180000000000000,-174.870000000000000,2,1,2,1,NULL,1
243080,Home Reef,Tonga,New Zealand to Fiji,Tonga Islands,-18.992000000000000,-174.775000000000000,2,1,3,NULL,U-HHR,NULL
243090,Late,Tonga,New Zealand to Fiji,Tonga Islands,-18.806000000000000,-174.650000000000000,2,1,2,NULL,U-HHR,NULL
243091,Unnamed,Tonga,New Zealand to Fiji,Tonga Islands,-18.324999999999900,-174.365000000000000,2,1,2,NULL,U-HHR,NULL
243100,Fonualei,Tonga,New Zealand to Fiji,Tonga Islands,-18.020000000000000,-174.324999999999000,2,1,4,2,NULL,1
243101,Tafahi,Tonga,New Zealand to Fiji,Tonga Islands,-15.850000000000000,-173.720000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
243102,Curacoa,Tonga,New Zealand to Fiji,Tonga Islands,-15.619999999999900,-173.669999999999000,2,1,3,NULL,U-HHR,NULL
243110,Niuafo'ou,Tonga,New Zealand to Fiji,Tonga Islands,-15.600000000000000,-175.630000000000000,2,1,4,2,NULL,1
243120,Tafu-Maka,Tonga,New Zealand to Fiji,Tonga Islands,-15.369999999999900,-174.229999999999000,2,1,0,NULL,U-HHR,NULL
243130,West Mata,Tonga,New Zealand to Fiji,Tonga Islands,-15.100000000000000,-173.750000000000000,2,1,0,NULL,U-HHR,NULL
243140,Niua Tahi,Tonga,New Zealand to Fiji,Tonga Islands,-15.420000000000000,-174.020000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
244000,Vailulu'u,United States,New Zealand to Fiji,Samoan and Wallis Islands,-14.215000000000000,-169.057999999999000,2,1,0,NULL,U-HHR,NULL
244001,Ta'u,United States,New Zealand to Fiji,Samoan and Wallis Islands,-14.230000000000000,-169.454000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
244010,Ofu-Olosega,United States,New Zealand to Fiji,Samoan and Wallis Islands,-14.175000000000000,-169.617999999999000,2,1,2,NULL,U-HHR,NULL
244020,Tutuila,United States,New Zealand to Fiji,Samoan and Wallis Islands,-14.295000000000000,-170.699999999999000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
244030,Upolu,Samoa,New Zealand to Fiji,Samoan and Wallis Islands,-13.935000000000000,-171.720000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
244040,Savai'i,Samoa,New Zealand to Fiji,Samoan and Wallis Islands,-13.612000000000000,-172.525000000000000,2,1,2,NULL,U-HHR,NULL
244050,Wallis Islands,France,New Zealand to Fiji,Samoan and Wallis Islands,-13.300000000000000,-176.169999999999000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
245010,Taveuni,Fiji,New Zealand to Fiji,Fiji Islands,-16.820000000000000,-179.970000000000000,3,1,2,1,NULL,1
245020,Koro,Fiji,New Zealand to Fiji,Fiji Islands,-17.320000000000000,179.400000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
245030,Nabukelevu,Fiji,New Zealand to Fiji,Fiji Islands,-19.120000000000000,177.979999999999000,2,1,Unknown VEI,NULL,U-HHR,NULL
250010,St. Andrew Strait,Papua New Guinea,Melanesia and Australia,Admiralty Islands,-2.380000000000000,147.349999999999000,2,1,2,NULL,U-HHR,NULL
250020,Baluan,Papua New Guinea,Melanesia and Australia,Admiralty Islands,-2.570000000000000,147.280000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
250030,Unnamed,Papua New Guinea,Melanesia and Australia,Admiralty Islands,-3.030000000000000,147.780000000000000,2,1,0,NULL,U-HHR,NULL
251001,Blup Blup,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-3.507000000000000,144.604999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
251002,Kadovar,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-3.630000000000000,144.631000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
251010,Bam,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-3.613000000000000,144.818000000000000,2,1,3,1,NULL,1
251011,Boisa,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-3.994000000000000,144.962999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
251020,Manam,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-4.080000000000000,145.037000000000000,3,1,4,3,NULL,2
251030,Karkar,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-4.649000000000000,145.964000000000000,3,1,4,3,NULL,2
251040,Unnamed,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-4.311000000000000,146.256000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
251041,Yomba,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-4.900000000000000,146.750000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
251050,Long Island,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-5.358000000000000,147.120000000000000,2,1,6,3,NULL,2
251060,Umboi,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,-5.589000000000000,147.875000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
